userid,version,sum_gamerounds,retention_1,retention_7
9293277,gate_30,21,True,False
9299816,gate_30,10,True,True
9303843,gate_30,9,True,False
9306186,gate_30,23,False,False
9307859,gate_30,41,True,True
9308146,gate_40,147,True,True
9310701,gate_30,2,False,False
9316795,gate_40,28,False,False
9318781,gate_40,16,False,False
9321495,gate_30,0,False,False
9327654,gate_40,31,False,False
9330083,gate_40,1,False,False
9335098,gate_40,16,True,False
9336370,gate_40,75,True,False
9337937,gate_40,28,False,False
9338402,gate_30,50,True,True
9342539,gate_30,38,True,False
9350464,gate_30,115,True,True
9363596,gate_30,20,False,False
9363968,gate_30,37,True,False
9364408,gate_40,0,False,False
9374096,gate_30,38,True,False
9383315,gate_40,35,True,False
9383704,gate_40,4,False,False
9384656,gate_30,81,True,False
9388170,gate_30,3,False,False
9395578,gate_40,8,False,False
9396843,gate_30,4,False,False
9398366,gate_30,32,True,False
9402686,gate_30,2,False,False
9411107,gate_30,24,False,False
9413302,gate_30,2,False,False
9417057,gate_30,2,False,False
9418236,gate_40,9,False,False
9422516,gate_30,6,True,False
9430554,gate_30,0,False,False
9435121,gate_40,57,True,True
9437944,gate_40,6,False,False
9447612,gate_40,1,False,False
9450276,gate_30,6,True,False
9451209,gate_30,2,False,False
9451460,gate_30,48,False,False
9452712,gate_40,8,False,False
9452797,gate_30,3,True,False
9459740,gate_30,9,False,False
9461362,gate_40,121,True,True
9463037,gate_40,25,False,False
9468705,gate_40,16,False,False
9470146,gate_40,2,False,False
9471840,gate_30,9,False,False
9471934,gate_40,2,False,False
9481405,gate_40,7,False,False
9494099,gate_30,19,True,False
9496113,gate_30,77,True,False
9500340,gate_40,45,True,False
9501668,gate_40,1,False,False
9503363,gate_40,220,True,False
9503874,gate_40,226,True,True
9505000,gate_30,118,False,True
9525752,gate_40,61,True,False
9528882,gate_30,76,True,True
9532575,gate_30,87,True,False
9533673,gate_30,15,False,False
9533674,gate_30,13,False,False
9542550,gate_40,1,False,False
9542910,gate_40,106,True,False
9549897,gate_30,2,False,False
9552477,gate_30,15,True,False
9555935,gate_40,4,True,False
9557249,gate_40,42,True,False
9558725,gate_30,0,False,False
9559310,gate_30,13,False,False
9567180,gate_40,9,False,False
9574627,gate_30,49,True,False
9577146,gate_40,1,False,False
9596722,gate_30,0,False,False
9604544,gate_40,51,True,True
9608062,gate_30,26,True,True
9612618,gate_40,30,True,False
9614449,gate_30,79,True,True
9615473,gate_30,6,False,False
9618997,gate_40,18,False,False
9620169,gate_30,15,True,False
9622099,gate_40,4,False,False
9623225,gate_40,10,False,False
9627608,gate_40,5,False,False
9628280,gate_40,18,False,False
9634727,gate_40,1,False,False
9635755,gate_30,122,False,True
9641095,gate_30,240,True,False
9644800,gate_40,0,False,False
9645595,gate_30,18,True,False
9646807,gate_30,80,True,True
9654911,gate_40,6,False,False
9657769,gate_30,23,True,False
9658026,gate_40,9,False,False
9660875,gate_40,50,True,True
9661572,gate_40,12,False,False
9667082,gate_40,38,False,False
9667199,gate_40,8,False,False
9668201,gate_30,27,True,False
9671093,gate_40,4,False,False
9685955,gate_40,15,True,False
9686757,gate_40,26,True,False
9687071,gate_40,330,True,True
9687353,gate_30,8,False,False
9691346,gate_40,30,True,False
9692745,gate_40,8,False,False
9693318,gate_40,20,True,False
9695588,gate_40,19,False,False
9705871,gate_30,2,False,False
9722808,gate_30,8,False,False
9723334,gate_30,62,True,False
9723784,gate_40,100,True,False
9724440,gate_40,29,False,False
9726337,gate_40,5,False,False
9736109,gate_30,2,False,False
9737193,gate_30,93,True,True
9737502,gate_30,3,False,False
9740566,gate_30,1,False,False
9740884,gate_30,14,True,False
9749104,gate_40,1,False,False
9756898,gate_30,226,True,True
9758761,gate_40,8,False,False
9759721,gate_40,37,False,False
9761499,gate_40,12,False,False
9761834,gate_40,305,True,True
9763227,gate_40,11,False,False
9770843,gate_30,26,True,False
9772549,gate_40,160,True,True
9774935,gate_40,8,False,False
9777906,gate_30,2,False,False
9783655,gate_30,75,True,False
9784339,gate_40,8,False,False
9791409,gate_30,5,False,False
9792090,gate_30,8,True,False
9793323,gate_30,0,False,False
9802580,gate_30,347,True,True
9810600,gate_40,36,False,False
9815920,gate_40,33,True,False
9816053,gate_30,6,True,False
9817051,gate_40,4,False,False
9819429,gate_30,77,True,False
9821869,gate_30,22,True,False
9822793,gate_40,9,False,False
9832530,gate_40,15,True,False
9834160,gate_30,3,False,False
9840171,gate_30,115,True,True
9841619,gate_30,17,False,False
9846226,gate_40,3,False,False
9851367,gate_40,4,False,False
9851694,gate_40,4,False,False
9852348,gate_30,34,True,False
9856777,gate_30,60,False,False
9857346,gate_30,47,True,False
9859255,gate_40,75,True,True
9862587,gate_30,0,False,False
9863078,gate_40,387,True,False
9863128,gate_30,5,False,False
9891760,gate_30,27,True,False
9893792,gate_30,92,False,False
9902612,gate_30,19,False,False
9903217,gate_30,7,False,False
9903875,gate_30,14,False,False
9909366,gate_40,2,False,False
9910760,gate_40,23,True,False
9915840,gate_40,0,False,False
9918706,gate_30,90,True,False
9918871,gate_40,14,False,False
9920021,gate_30,21,False,False
9924857,gate_30,4,False,False
9935215,gate_40,198,True,True
9940666,gate_40,3,False,False
9949709,gate_40,17,False,False
9958799,gate_40,5,False,False
9959012,gate_30,28,False,False
9963838,gate_40,31,True,False
9973876,gate_30,3,False,False
9975004,gate_30,13,False,False
9977405,gate_40,23,False,False
9981348,gate_30,0,False,False
9981998,gate_30,9,False,False
9984218,gate_30,1,False,False
9987669,gate_30,151,True,True
9989991,gate_40,1,False,False
9991949,gate_30,191,True,True
9996093,gate_40,23,False,True
9996140,gate_40,17,False,False
9998623,gate_30,7,False,False
